id,acquiring_company_id,acquired_company_id,term_code,price_amount,acquired_at
8840,222510,222509,stock,0,2012-12-03
8841,12900,222523,,0,2013-06-03
8842,63884,222760,,13000000,2013-06-06
8843,65984,222769,,0,2013-06-06
8844,1972,195233,,0,2013-06-07
8846,26477,44165,cash_and_stock,170000000,2013-06-07
8847,13450,25737,,1150000000,2013-06-10
8849,223860,212610,,0,2013-06-10
8850,29025,141463,,0,2013-06-10
8851,44814,224004,,0,2013-06-10
8852,9054,64055,,0,2013-06-03
8853,4138,1129,,0,2013-06-10
8854,25498,224147,,0,2013-06-10
8855,224167,224184,,0,2013-06-11
8856,4967,26007,,0,2013-06-11
8857,59,32475,,1100000000,2013-06-11
8859,2680,6842,,0,2011-07-28
8861,224411,224410,cash_and_stock,0,2011-12-01
8863,224452,224435,,0,2013-06-06
8864,224521,59239,cash_and_stock,0,2013-06-11
8865,47164,83352,,0,2013-06-11
8866,4415,147238,,0,2013-06-12
8867,58088,224847,,0,2009-05-09
8868,58088,224848,,0,2010-01-06
8869,58088,224849,,0,2012-05-10
8870,29,224865,,0,2013-06-12
8871,224962,208167,cash,130000000,2013-06-12
8873,61188,225129,,0,2013-06-12
8874,225119,225132,,0,2013-06-12
8875,184742,13529,,0,1998-01-01
8876,13529,53139,,0,1999-01-01
8877,13529,225310,,0,1999-01-01
8878,13529,70383,,0,2006-01-01
8879,13529,70331,,0,2008-01-01
8880,13529,102498,,0,2011-01-01
8881,13529,83520,,0,2011-01-01
8882,29,3117,,0,2013-06-13
8883,41,225330,,1500000000,2013-06-13
8884,166035,225401,,0,2013-02-21
8886,193103,152732,,0,2012-09-24
8887,70204,164298,,0,2013-03-26
8889,52567,176648,,0,2013-06-14
8890,198822,225963,,0,2011-11-01
8891,225975,225974,cash_and_stock,0,2008-01-01
8892,601,226030,cash_and_stock,11000000,2013-06-14
8893,226873,226868,cash,50000,2013-01-07
8894,226873,226869,cash,27000,2013-01-09
8895,226873,226870,cash,17000,2013-06-17
8896,226873,226871,cash,75000,2012-12-12
8897,226873,226872,cash,279000,2012-12-17
8898,14111,225280,,0,2013-04-01
8899,53254,295,,0,2012-09-06
8900,1080,227219,,0,2013-06-17
8901,36675,227358,cash,0,2013-06-17
8902,12103,31965,,105000000,2013-06-12
8903,12137,25001,,1000000000,2013-06-17
8906,38420,47936,,20000000,2013-06-17
8907,46268,227503,,0,2013-06-17
8908,227509,227515,,205000000,2013-06-17
8909,19181,201894,,22000000,2013-06-17
8910,195096,227546,,93000000,2013-06-17
8911,4018,208145,,0,2013-05-07
8913,227620,227622,,5200000,2013-06-02
8914,207297,227629,,38000000,2013-06-01
8915,161299,227754,,0,2013-06-17
8916,39178,227998,,0,2013-06-18
8918,208027,66625,,223000000,2013-06-17
8919,46270,228058,,104000000,2013-06-18
8920,228060,228066,,5000000,2013-06-18
8921,59312,228074,,195000000,2013-06-19
8922,228072,228105,,455000000,2013-06-18
8923,9833,228158,,0,2013-06-18
8924,4388,217397,,0,2012-10-30
8925,1705,64062,,0,2013-06-19
8926,806,25142,,0,2008-10-16
8927,12,79120,,0,2013-06-19
8928,148258,54077,stock,403000000,2013-06-19
8929,1812,228556,,0,2013-06-19
8930,28787,172326,,150000000,2013-06-19
8931,966,179507,,200000000,2013-06-19
8933,228029,225922,,0,2013-01-01
8934,12443,76479,,0,2012-05-14
8935,62258,48422,,0,2005-10-01
8938,85706,170,,0,2013-06-20
8939,28,45428,,180000000,2013-06-20
8940,77421,229079,,0,2013-06-20
8942,44248,65777,,0,2013-06-21
8943,2370,61425,,0,2013-06-13
8944,229355,229357,,60000000,2013-06-12
8945,36675,228924,cash,0,2009-02-23
8946,190534,229423,,0,2013-06-21
8947,2537,64241,,0,2013-06-21
8948,69493,42864,,0,2009-11-01
8949,74819,987,,0,2011-03-28
8950,199355,23521,cash,121000000,2005-09-26
8951,229647,229635,,445000000,2013-06-10
8952,230056,230055,cash,0,2010-12-01
8953,230056,27887,cash,0,2012-03-01
8954,230501,230508,,158000000,2013-06-04
8955,1008,78020,,2200000,2013-02-06
8956,230611,67832,,2500000,2013-05-31
8957,227537,227489,,4700000000,2013-05-29
8958,2345,141602,,0,2013-05-31
8959,230630,230636,,1130000000,2013-05-29
8960,5471,230694,,10100000000,2013-06-24
8961,156156,230703,,8890000,2013-05-31
8963,204903,69624,,1800000000,2013-06-24
8964,77195,77060,,1300000000,2013-06-24
8965,39365,30444,,0,2011-09-01
8966,230710,230886,,1100000000,2013-06-24
8967,104020,68409,,0,2011-06-01
8968,104020,57060,,0,2011-06-01
8969,104020,84161,,0,2011-06-01
8971,28492,17671,,0,2008-02-01
8972,230936,221695,,0,2012-01-17
8973,60930,68470,,0,2012-12-01
8974,760,132313,cash_and_stock,94000000,2013-06-24
8975,63570,231115,cash,286000000,2013-05-16
8976,67086,231371,,0,2012-10-01
8977,42689,43188,,0,2013-06-25
8978,10614,27087,stock,0,2012-03-01
8979,10614,27090,stock,0,2012-03-01
8980,166632,218760,,1300000000,2006-07-06
8981,223913,32538,,10000000,2009-08-14
8982,223913,13815,,0,2011-04-11
8984,3978,37271,,0,2013-06-25
8986,231574,231566,,2000000,2013-05-05
8987,4314,231431,,0,2012-04-03
8988,43743,59376,,0,2013-06-26
8989,355,32951,stock,1180000000,1997-04-01
8990,231864,32951,,0,2001-05-01
8992,4843,35663,,0,2011-01-01
8993,10119,84247,,0,2009-02-01
8994,49902,83738,,0,2011-01-01
8995,232102,8886,,0,2010-01-01
8996,232125,6365,,0,2008-02-01
8997,333,1524,,169000000,2008-01-28
8998,40322,232482,,0,2010-02-01
8999,479,50375,,387000000,2005-06-28
9000,21438,510,,0,2007-04-04
9001,283,28333,,600000000,2013-06-27
9002,232592,40107,,0,2012-01-01
9004,10544,193015,,0,2013-06-27
9007,190390,51808,,0,2013-06-27
9008,760,27008,,0,2006-05-03
9009,200647,10202,cash_and_stock,155000,2009-06-30
9010,233344,193754,cash_and_stock,1100000,2012-10-12
9011,32435,224060,,275000000,2013-06-28
9012,233534,233535,,542000000,2013-06-28
9014,232587,161793,,0,2013-07-01
9015,233752,32725,,0,2013-07-01
9016,79806,6558,cash_and_stock,0,2013-07-01
9017,233774,10269,,0,2011-11-03
9018,29,233817,,0,2013-07-02
9019,64747,42223,cash,350000000,2013-07-02
9021,3096,234125,,0,2008-03-01
9022,29,56989,,50000000,2013-07-02
9024,3275,234223,,307000000,2013-07-02
9025,212517,234249,,45000000,2013-07-02
9026,49401,212459,,0,2013-07-02
9027,55131,37074,,0,2013-07-02
9029,5394,6746,,30000000,2013-07-03
9030,8471,234494,,0,2004-01-01
9031,29,886,,48000000,2013-07-08
9032,29,9401,,8900000,2000-06-30
9033,29,11716,cash,436000000,2002-01-11
9034,173142,234607,,25000000,2013-06-17
9035,234618,234610,,325000000,2013-06-12
9036,42214,234620,,0,2013-07-03
9037,155640,234628,,0,2013-07-03
9038,234633,234625,,0,2013-06-20
9039,234640,234643,,1200000000,2013-07-01
9040,234881,130,,0,2012-12-12
9041,20,234920,,0,2013-07-04
9042,20,234921,,0,2013-07-04
9043,197475,213995,,70000000,2013-05-21
9044,235266,63225,,0,2013-03-01
9045,235273,198370,cash_and_stock,550000000,2013-06-10
9046,40544,235336,,0,2013-01-01
9047,966,25743,,0,2013-07-08
9048,235629,235628,,0,2012-11-01
9049,3614,17447,,0,2010-01-13
9050,17218,16191,,0,2011-08-10
9051,25146,51694,,0,2006-06-01
9052,51694,235660,,0,2012-10-01
9053,51694,235661,,0,2007-01-01
9054,150625,152236,cash_and_stock,0,2013-07-03
9057,235765,235766,,0,2013-07-08
9058,2823,1447,,30000000,2013-07-08
9059,219568,35068,,112000000,2013-07-08
9060,25818,235780,cash_and_stock,29000000,2013-07-08
9062,31610,36588,,0,2013-07-08
9063,229,137744,,0,2013-06-24
9064,150840,235989,cash,0,2012-12-01
9065,54632,81156,,0,2013-07-09
9066,236079,266567,cash,0,2000-05-01
9067,35003,54339,,0,2013-07-10
9068,49401,75008,,0,2013-07-09
9069,12394,28482,,60000000,2013-07-09
9070,221602,236153,cash,2440000000,2013-07-09
9071,60338,214579,,0,2004-01-01
9072,60338,236323,,0,2009-01-01
9073,66695,236339,,0,2011-12-01
9074,12623,236341,,0,2013-07-10
9075,153,69371,,0,2013-07-10
9076,236402,236401,stock,2278750,2013-06-17
9077,236444,236433,,24000000,2013-07-10
9078,6841,9775,,150000000,2013-07-10
9079,56633,236453,,692000000,2013-07-10
9080,64623,236462,,0,2013-07-10
9081,3246,236550,,20000000,2013-07-10
9083,157278,45502,,0,2013-07-11
9085,569,58545,,0,2013-07-11
9088,236759,232237,cash,5000000,2007-12-01
9089,236946,15949,,12000000,2013-07-12
9090,237018,237017,cash,0,1984-09-16
9091,237049,237048,cash,0,2013-03-01
9092,154069,237053,,0,2012-07-10
9093,120243,231500,,0,2013-07-11
9094,215318,22567,,0,2008-01-01
9095,237522,23412,,0,2008-01-01
9096,590,41391,,1200000000,2013-07-12
9097,196437,161922,,0,2012-12-31
9098,1080,179565,,0,2013-07-15
9100,68400,27208,,0,2011-04-01
9101,12404,2916,,0,2011-12-06
9103,31615,43670,,206000000,2013-07-15
9105,4018,237908,,1900000000,2013-07-15
9107,32574,5557,,0,2012-12-20
9108,9262,25142,,0,2011-09-26
9109,238204,238203,,0,2013-05-13
9110,14904,58020,,140000000,2006-11-01
9111,12272,189852,,0,2013-07-16
9112,29915,63203,,150000000,2005-12-01
9113,26707,223425,,245000000,2006-10-01
9114,71,47412,,40000000,2013-07-16
9115,73652,4092,,10000000,2013-01-01
9116,34589,222658,,10000000,2013-07-16
9117,33565,27779,,345000000,2013-07-16
9118,16591,75696,,225000000,2013-07-16
9119,238322,238327,,94000000,2013-07-16
9121,415,997,,0,2013-07-15
9122,238372,238263,,0,2012-09-28
9123,29567,238128,,50000000,2006-09-01
9124,5722,238110,,50000000,2006-11-01
9125,2735,54175,,0,2013-01-14
9126,19181,210969,cash_and_stock,305000000,2000-09-01
9127,6234,130628,,0,2013-07-15
9128,2312,9767,cash,0,2013-07-17
9129,238556,28708,,0,2012-02-08
9130,238556,2434,,0,2012-02-08
9131,29,238562,,0,2013-07-17
9132,25432,238587,,0,2013-07-17
9133,238647,238643,,11300000,2013-07-17
9134,26091,238651,,0,2013-07-16
9135,5508,230380,,0,2013-07-17
9136,5,238970,,0,2013-07-18
9137,29,238984,,0,2013-07-18
9138,113,78578,cash_and_stock,12700000,2013-07-18
9139,239059,239061,,0,2013-07-18
9140,239060,239069,,97500000,2013-07-19
9141,239079,239078,,1300000000,2013-07-18
9142,3320,63053,,0,2013-07-18
9143,48273,239087,,0,2013-07-18
9144,239108,223813,,3750000000,2013-07-18
9145,20689,4752,,0,2009-09-08
9146,239403,239399,,0,2009-06-01
9147,239403,239400,,0,2011-01-10
9148,239403,239401,,0,2013-01-06
9149,239403,239402,,0,2013-01-04
9150,59,190214,,0,2013-04-12
9151,74770,55307,,0,2013-06-13
9152,239642,19679,,0,2012-12-01
9153,72938,239875,,666000000,2013-07-19
9154,1654,18411,,0,2013-07-19
9155,5378,145037,,0,2013-07-19
9156,425,147765,,0,2013-07-20
9157,60175,239896,,0,2008-12-10
9158,1654,55041,,0,2013-07-19
9159,240221,240219,,0,2011-11-01
9160,240221,240220,,0,2010-08-01
9161,26466,159865,cash,26000000,2010-10-01
9162,214259,240481,,18000000,2013-07-23
9163,28,19066,,2700000000,2013-07-23
9165,240718,240719,,325000000,2013-07-23
9166,40491,56131,,0,2012-12-26
9167,196437,224568,,0,2012-12-31
9168,241016,31865,,0,2013-07-12
9169,10544,152215,,0,2013-07-24
9170,29923,38140,,0,2013-07-01
9171,241062,241060,,0,2012-06-23
9172,241062,241061,,0,2011-06-23
9173,29025,62159,,0,2013-07-24
9174,241125,241120,,575000000,2013-07-24
9175,175544,72404,,0,2013-07-24
9176,46364,216976,,96000000,2013-07-24
9177,2848,241180,,0,2013-07-24
9179,241400,241399,cash,0,2012-04-16
9180,241062,241421,,0,2009-01-01
9181,241484,226003,cash,0,2011-10-20
9182,241518,241515,,48500000,2013-07-24
9183,28279,241520,,22500000,2013-07-25
9184,26486,3525,,27000000,2013-07-25
9185,159641,159642,cash,2000000,2010-03-05
9186,4018,139237,cash,36000000,2013-02-01
9187,176,61418,,0,2012-01-01
9188,201770,169463,,0,2012-07-01
9189,195096,227861,,8600000000,2013-08-05
9190,242649,242649,cash,1858,2013-07-29
9191,171601,242688,,0,2013-07-29
9192,242695,242705,,396900000,2013-07-29
9193,193054,42069,cash_and_stock,0,2013-04-24
9195,155706,242854,,0,2013-05-06
9196,66790,242901,,0,2012-10-01
9199,169394,242976,,0,2013-07-30
9200,243221,243222,,3900000000,2013-07-30
9201,31260,243225,,485000000,2013-07-30
9202,37662,212510,,707000000,2013-07-30
9203,37662,68182,,535000000,2013-07-30
9204,12901,10855,,0,2013-07-30
9205,23911,243285,,0,2013-07-30
9206,25430,243290,,0,2013-07-30
9208,75117,243587,,0,2013-06-13
9209,9260,74431,,0,2013-07-01
9210,240399,243604,,0,2011-01-01
9211,200948,629,cash,3300000000,2012-08-15
9212,29,28483,,0,2013-07-31
9214,845,243642,,15600000,2013-07-31
9215,243648,243647,,27000000,2012-05-21
9216,243648,6866,,0,2007-09-12
9217,243648,42080,,0,2007-01-01
9218,31041,243452,,5200000000,2013-07-31
9219,52337,150080,,250000000,2013-07-31
9220,29411,2953,,47500000,2013-07-31
9221,15273,243706,cash,34000000,2013-07-31
9222,2457,280,,0,2013-07-31
9223,243733,243738,,0,2013-07-31
9224,38811,57199,,0,2013-08-01
9225,3600,51021,,0,2013-08-01
9226,1360,145111,,180000000,2013-08-01
9227,26734,244065,,409000000,2013-08-01
9228,1654,244077,,0,2013-08-01
9229,244078,42945,,1140000000,2013-08-01
9230,12451,13108,cash,25000000,2013-08-02
9231,35,148576,,0,2012-02-27
9232,73073,244363,,0,2013-08-02
9233,29,29618,,65000000,2013-08-01
9234,4520,244760,,0,2013-08-02
9235,244768,244770,,180000000,2013-08-02
9237,244974,244981,,60000000,2013-08-05
9238,187900,5296,,0,2013-08-05
9239,180029,87977,,0,2013-08-05
9240,108,24880,,0,2013-08-05
9241,5548,245179,,4400000000,2013-08-05
9242,4209,169898,,6300000,2013-08-02
9243,39669,32739,,240000000,2013-08-05
9244,29923,37002,,23600000,2013-08-06
9245,170692,80675,,0,2013-08-06
9247,351,77,cash_and_stock,405000000,2013-08-07
9248,69920,170071,cash,0,2013-07-22
9251,9996,22168,,0,2013-08-07
9252,34073,245796,,0,2013-08-07
9253,245803,40782,,0,2013-08-07
9254,66789,245860,,0,2013-08-07
9255,38895,38968,,0,2013-08-08
9256,245873,245872,,0,2013-08-07
9257,31070,212059,,0,2013-08-07
9258,26298,245976,,2000000,2013-08-08
9259,102836,246132,cash_and_stock,0,2012-04-26
9260,73065,246178,,148500000,2013-08-08
9261,246189,216248,,0,2013-08-08
9264,65356,245778,,0,2013-08-09
9265,14139,19998,stock,0,2008-09-01
9266,17065,14139,,0,2009-12-03
9269,2942,37816,,0,2013-08-09
9270,2537,188537,,0,2013-08-08
9271,5394,22100,,347000000,2013-08-09
9272,24745,32423,,0,2013-08-09
9273,15760,24808,,0,2013-08-09
9274,53942,220985,,1390000000,2013-08-11
9275,246944,246942,,0,2013-01-01
9276,1972,156584,,0,2012-01-01
9277,36872,66677,,0,2012-03-01
9278,5,171017,,0,2013-08-12
9279,33654,53619,,200000000,2013-08-12
9281,247102,247100,,0,2013-08-12
9282,173749,163148,,0,2013-08-12
9283,166190,12243,,4000000,2010-02-24
9284,166190,49300,,6000000,2011-03-22
9285,166190,236,,0,2011-08-04
9286,12,1143,,0,2013-08-13
9287,166190,169216,,0,2013-03-18
9288,23283,10054,cash_and_stock,0,2013-08-13
9289,12352,247484,,120000000,2013-08-13
9290,70843,247493,,0,2013-08-13
9291,1654,63422,,0,2013-08-13
9292,247508,247504,,0,2012-05-23
9293,247513,247525,,0,2013-08-13
9294,247735,12353,cash_and_stock,0,2012-09-01
9296,4091,68350,,0,2013-08-14
9297,166190,247442,,0,2013-04-01
9298,247865,247861,,512000000,2013-08-14
9299,12623,37922,,60000000,2013-08-14
9300,247902,246241,cash_and_stock,4860000,2013-08-14
9301,3246,12723,,800000000,2013-08-15
9303,255042,80800,,0,2013-08-15
9304,247805,139415,cash,0,2013-08-15
9306,206779,206778,,0,2013-05-01
9307,80259,4716,,0,2011-02-01
9308,255085,14963,cash,0,2011-07-01
9309,77484,54409,,0,2011-07-01
9310,42069,59306,,0,2011-03-01
9311,11391,151854,,0,2011-04-29
9313,4825,235405,,530000000,2013-08-15
9316,15631,237420,,0,2013-08-01
9317,50937,185113,,605000000,2013-08-15
9318,142492,177712,,365000000,2013-08-16
9319,14008,41358,,33000000,2013-08-16
9320,246767,169681,cash_and_stock,127000000,2012-02-02
9322,959,73510,cash,50000000,2013-08-19
9324,3169,90087,cash_and_stock,70000000,2013-08-19
9325,215516,151958,,0,2013-08-01
9326,44008,10139,,0,2013-04-01
9327,256350,256351,,343000000,2013-08-19
9328,145623,239267,,200000000,2013-08-19
9329,22935,256389,,0,2013-08-19
9330,49909,256394,,0,2013-08-19
9331,680,72750,,0,2013-08-20
9332,226849,256435,,1600000000,2013-08-19
9334,76325,202016,,0,2005-11-01
9335,76325,218990,,0,2007-04-01
9336,76325,256549,,0,2009-02-01
9337,76325,18329,,0,2013-02-01
9339,222418,71993,cash_and_stock,30000000,2000-03-01
9340,23872,256552,,0,2013-04-01
9341,58320,18335,cash,0,2012-02-01
9342,27566,247635,,0,2013-08-20
9343,46298,224622,,72000000,2013-08-20
9344,160568,49533,,40000000,2013-08-19
9345,102300,256633,,0,2008-01-01
9346,112233,17143,,0,2002-11-05
9351,256676,256672,,0,2008-03-01
9352,256767,256760,,410000000,2007-07-03
9353,256780,256779,cash,7000000,2011-08-01
9354,2824,256666,,0,2004-09-02
9355,109480,36151,,0,2013-08-21
9356,79681,24029,,0,2013-08-21
9357,69939,256902,stock,0,2011-11-30
9358,31446,256933,,0,2013-08-21
9359,31446,256934,,0,2013-08-21
9360,257140,7389,,0,2000-04-01
9361,257243,22856,,0,2013-07-01
9363,15013,83265,,0,2013-08-22
9365,1654,147755,,0,2013-08-22
9366,38211,60696,,0,2013-08-22
9367,66190,1107,,0,2013-08-22
9368,173394,257382,,0,2013-08-22
9369,257642,257641,,0,2012-06-01
9370,246335,257651,cash,19000,1999-01-01
9371,246335,257652,cash,18000,1999-01-01
9372,246335,257653,cash,19800,1999-01-03
9373,246335,257665,cash_and_stock,19600,2002-04-05
9374,246335,257666,cash_and_stock,23987,2001-03-17
9375,246335,257667,cash_and_stock,22879,2001-02-13
9376,246335,257668,cash_and_stock,34567,2001-05-17
9377,246335,257669,cash_and_stock,98567,2003-08-17
9379,5229,11766,,0,2011-07-23
9380,43233,257714,,0,2013-08-23
9381,41,12050,,0,2008-11-14
9382,3031,41,,0,2005-06-10
9383,246335,257917,cash,12567,2004-04-13
9384,246335,257918,cash,21345,2004-01-01
9385,246335,257919,cash,21345,2004-01-09
9386,246335,257920,cash,12654,2006-07-08
9387,246335,257921,cash,12765,2007-08-17
9388,246335,257935,cash,12546,2008-02-03
9389,246335,257936,cash,13234,2008-02-13
9390,246335,257937,cash_and_stock,23432,2008-02-08
9391,246335,257949,cash,23432,2006-05-17
9392,246335,257950,cash,213456,2011-01-02
9393,246335,257955,cash,2345,2007-02-09
9394,246335,257956,cash,5434,2007-04-10
9395,246335,257957,cash,12765,2006-02-09
9396,246335,257958,cash,10000,2007-02-10
9397,246335,257960,cash,131456,2009-01-08
9398,246335,257961,cash,10000,2011-01-04
9399,246335,257962,cash,10000,2006-05-09
9400,246335,257963,cash,12900,2001-02-07
9401,246335,257964,cash,2500,2005-03-09
9402,246335,257967,cash,5000,2008-02-10
9403,246335,257969,cash,25000,2011-01-07
9404,246335,257970,cash,5000,2010-05-01
9405,246335,257980,cash,12000,2010-06-06
9406,246335,257983,cash,5000,2010-04-05
9407,246335,257984,cash,10000,2004-05-25
9408,246335,257985,cash,5000,2009-09-23
9409,246335,257986,cash,11000,2007-12-26
9410,246335,257987,cash_and_stock,15000,2008-05-18
9411,246335,257988,cash,2500,2009-02-08
9412,246335,257989,cash,10000,2008-10-14
9413,246335,257990,cash,1000,2009-01-10
9414,246335,257991,cash,1000,2009-03-13
9415,246335,257992,cash,1000,2010-01-09
9416,246335,257993,cash,1000,2010-01-10
9417,246335,257994,cash,5000,2010-01-10
9418,246335,257995,cash,5000,2007-10-21
9420,246335,257997,cash,12000,2009-10-28
9423,246335,258000,cash,5000,2010-08-24
9432,246335,258011,cash,24900,2008-01-01
9433,246335,258012,cash,23000,2000-04-11
9434,246335,258013,cash,12000,2002-04-19
9435,246335,258014,cash,2798,2008-02-01
9436,246335,258015,cash,2500,2010-07-22
9437,246335,258017,cash,12000,2010-04-01
9438,246335,258018,cash,3200,2007-03-10
9439,246335,258019,cash,1200,2009-02-02
9440,246335,258020,cash,10000,2005-02-11
9441,246335,258021,cash,25000,2010-01-02
9442,246335,258022,cash,2100,2009-03-12
9443,246335,258023,cash,12900,2008-04-18
9444,246335,258024,cash,10000,2008-04-12
9445,246335,258025,cash,10000,2008-03-06
9446,246335,258026,cash,1659,2007-02-06
9447,246335,258027,cash,21000,2006-01-14
9448,246335,258036,cash,12000,2010-05-25
9449,246335,258037,cash,5000,2007-04-16
9450,246335,258038,cash,2500,2005-04-17
9451,246335,258039,cash,2500,2006-06-14
9452,246335,258040,cash,1200,2007-03-11
9453,246335,258041,cash,1200,2009-01-11
9454,246335,258042,cash,1200,2008-03-17
9455,246335,258043,cash,1659,2009-02-08
9456,246335,258044,cash,2100,2009-06-23
9457,246335,258045,cash,1200,2008-01-01
9458,246335,258046,cash,1200,2008-01-03
9459,246335,258047,cash,25000,2008-01-08
9460,246335,258048,cash,1200,2009-02-12
9461,246335,258049,cash,12000,2008-05-07
9462,246335,258050,cash,1200,2007-02-08
9463,246335,258051,cash,1200,2007-05-06
9464,246335,258052,cash,1200,2008-04-06
9465,246335,258053,cash,1289,2007-03-21
9466,246335,258054,cash,2980,2011-03-05
9467,246335,258055,cash,1200,2008-03-11
9468,246335,258056,cash,1200,2009-02-03
9469,246335,258057,cash,1200,2008-05-08
9470,246335,258058,cash,19000,2008-05-10
9471,246335,258059,cash,1500,2010-02-04
9472,246335,258060,cash,1900,2008-04-08
9473,246335,258061,cash,10000,2007-03-09
9474,246335,258065,cash,2100,2008-04-07
9475,246335,258066,cash,5000,2005-03-10
9476,246335,258067,cash,21456,2009-04-03
9477,246335,258068,cash,12000,2009-04-06
9478,246335,258069,cash,1299,2005-01-11
9479,246335,258070,cash,9000,2010-03-14
9480,246335,258071,cash,6700,2008-04-21
9481,246335,258072,cash,1000,2007-02-10
9483,257213,50552,,0,2013-04-01
9484,257213,116092,,0,2013-07-01
9485,257213,258198,,0,2013-06-01
9486,258347,258342,,0,2013-07-15
9487,23339,33874,,10500000000,2013-08-25
9488,29,28456,,0,2013-08-23
9489,13450,46255,,500000000,2013-08-26
9490,512,77139,,0,2013-08-26
9492,258766,258767,,0,2013-08-26
9493,199642,43605,stock,0,2013-08-26
9494,21665,51068,cash,0,2013-06-25
9495,56346,67217,,0,2013-08-27
9496,2811,258970,,0,2013-08-27
9497,84077,258974,,640000000,2013-08-27
9499,258994,9471,,0,2009-12-01
9500,17065,259013,,0,2013-08-27
9501,60722,77355,,0,2013-08-27
9502,6757,12117,,0,2007-08-01
9503,214095,12118,cash_and_stock,250000000,1998-08-26
9505,58207,183397,,317000000,2013-08-27
9506,85081,29574,,0,2010-05-03
9507,26135,51821,,0,2010-03-03
9508,26050,12192,,1740000000,1995-08-01
9510,1654,259330,,0,2013-08-28
9511,15299,55413,,0,2011-10-01
9512,12,3614,,0,2013-08-28
9513,259418,259417,,225000000,2013-08-28
9516,259443,58141,,35000000,2013-08-28
9517,259449,37671,,15000000,2013-08-28
9519,259508,259501,,2500000,2013-08-28
9520,230608,236931,,0,2007-08-03
9521,259799,183726,,30400000,2013-08-29
9522,259806,259802,,0,2013-08-29
9524,259804,259808,,230000000,2013-08-29
9525,39255,259812,,0,2013-08-29
9527,28373,259939,,0,2012-03-16
9529,260471,37986,,135000000,2013-08-30
9530,1438,260506,,0,2013-09-02
9531,59,59610,,0,2013-09-01
9532,838,63505,,200000000,2013-09-01
9533,4261,32157,,0,2013-04-08
9534,260783,80142,,0,2013-09-02
9535,31006,167214,,0,2013-02-16
9536,23339,260904,,1160000,2012-01-26
9537,174,62656,,0,2013-09-03
9538,174,34014,,0,2013-09-03
9539,32786,27362,,0,2012-11-01
9540,32786,57078,,0,2012-11-01
9542,34092,175410,,0,2013-08-28
9543,7650,48508,,120000000,2013-09-03
9544,55091,51314,,25300000,2013-08-26
9545,40670,40643,,43000000,2013-09-03
9546,238137,27280,,0,2013-08-30
9547,191206,171932,,0,2013-09-03
9548,261276,261265,,185000000,2013-09-03
9549,52786,261293,,0,2013-09-03
9551,145623,261443,,262000000,2013-09-04
9552,3316,137911,,0,2013-07-01
9553,1385,1247,,0,2004-03-01
9554,261609,261608,,0,2013-02-01
9555,56346,18127,,0,2013-09-04
9556,50953,261641,,17300000,2013-09-04
9557,77908,261646,,0,2013-09-04
9558,241695,8046,,47000000,2013-09-04
9559,36884,42216,,0,2013-09-04
9561,261784,69808,,1250000000,2013-09-05
9563,63278,261887,,616000000,2013-09-05
9564,261912,261911,cash,886000000,2013-09-05
9565,73036,261974,cash_and_stock,2000000,2013-09-05
9566,78364,261975,cash,0,2013-03-25
9567,1870,162116,,0,2013-09-05
9569,262063,262062,,0,2008-01-01
9570,200926,262308,cash_and_stock,152000000,2013-01-14
9571,262387,209556,cash,0,2012-01-01
9572,323,17660,cash,210000000,2007-11-14
9573,141791,53443,cash,0,2013-08-21
9574,16734,23134,,0,2011-09-01
9576,43029,216058,,3900000000,2013-09-06
9577,70294,254759,,8500000,2013-09-08
9578,207270,151958,,0,2013-08-01
9579,37046,51332,,0,2013-09-09
9580,31516,263004,,0,2013-09-09
9581,11391,157361,,0,2013-09-09
9582,12488,178830,cash,7600000,2012-11-30
9583,12,58944,stock,350000000,2013-09-09
9584,20,67056,,0,2013-09-09
9585,22518,15829,,685000000,2013-09-09
9586,56939,263137,cash,63950000,2012-04-10
9587,137911,11971,,0,2010-12-01
9588,74323,61783,,9000000,2013-09-10
9589,241518,263283,,122400000,2013-09-10
9590,19433,39023,,0,2013-07-01
9591,58845,55539,,0,2013-09-10
9593,8092,156763,,0,2013-09-10
9594,40866,218314,,0,2013-09-10
9595,71598,263364,,0,2013-04-19
9596,71598,263365,,0,2009-08-19
9597,71598,263366,,0,2010-03-16
9598,71598,263367,,0,2011-04-12
9599,263368,71598,,0,2013-04-08
9601,28,147164,cash,415000000,2013-09-11
9602,12422,35375,stock,110000000,2013-09-11
9603,15016,263552,cash,16000000,2013-09-11
9604,263666,263665,,0,2012-01-01
9605,29872,19257,,0,2013-09-11
9606,230501,263719,,2000000000,2013-09-11
9607,43029,263930,,9500000,2013-09-11
9608,183447,42506,,0,2013-09-12
9609,36871,95,,50000000,2013-09-12
9610,264024,264023,stock,0,2013-09-01
9611,12712,74363,,180000000,2013-09-12
9612,227967,264039,,25000000,2013-09-12
9613,83971,167057,stock,0,2013-09-12
9614,49254,67081,,0,2013-09-12
9615,264051,45724,,0,2013-09-22
9617,532,285,,0,2013-01-07
9618,44853,264173,,0,2010-03-29
9619,532,29750,,1630000,2009-01-28
9620,59556,264180,,0,2012-10-16
9621,201169,206441,,0,2007-08-23
9622,117902,264195,,0,2011-09-26
9623,157800,264218,,0,2013-09-13
9624,71,47286,,26000000,2013-09-13
9625,59377,264612,,150000000,2013-09-13
